Latitude,Longitude
12.982619525492396,77.61613932270602
12.98726131935203,77.62013044972018
12.987386772036572,77.6220616402109
12.981574064461341,77.62253370899752
12.977559453238507,77.62000170368746
12.981448608842088,77.61639681477145
